CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|CODIGO_LISTA|VOTOS_LISTA
02|02090|000302000000000|79|000302000000000.79.A.000302000000000.79|7
02|02090|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|80
02|02090|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|36
02|02090|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|2
02|02090|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|2429
02|02090|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|16
02|02090|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|7
02|02090|000402000000000|133|000402000000000.133.A.000402000000000.133|141
02|02090|000402000000000|135|000402000000000.135.1A.000402000000000.135|3147
02|02090|000402000000000|137|000402000000000.137.A.000402000000000.137|487
02|02090|001002090000000|02-503|001002090000000.02-503.12.001002090000000.02-503|103
02|02090|001002090000000|02-503|001002090000000.02-503.14.001002090000000.02-503|203
02|02090|001002090000000|02-503|001002090000000.02-503.4.001002090000000.02-503|749
02|02090|001002090000000|02-503|001002090000000.02-503.6.001002090000000.02-503|631
02|02090|001002090000000|02-503|001002090000000.02-503.8.001002090000000.02-503|670
02|02090|001002090000000|02-737|001002090000000.02-737.A.001002090000000.02-737|685
02|02090|001002090000000|02-737|001002090000000.02-737.B.001002090000000.02-737|292
02|02090|001002090000000|02-816|001002090000000.02-816.1A.001002090000000.02-816|17
02|02090|001002090000000|133|001002090000000.133.A.001002090000000.133|71
02|02090|001002090000000|135|001002090000000.135.1A.001002090000000.135|2783
02|02090|001002090000000|137|001002090000000.137.A.001002090000000.137|166
02|02090|001002090000000|137|001002090000000.137.B.001002090000000.137|228
02|02091|000100000000000|13|000100000000000.13.A.000100000000000.13|56
02|02091|000100000000000|131|000100000000000.131.A.000100000000000.131|69
02|02091|000100000000000|132|000100000000000.132.A.000100000000000.132|27
02|02091|000100000000000|133|000100000000000.133.A.000100000000000.133|410
02|02091|000100000000000|135|000100000000000.135.A.000100000000000.135|5545
02|02091|000100000000000|136|000100000000000.136.A.000100000000000.136|3071
02|02091|000100000000000|137|000100000000000.137.A.000100000000000.137|590
02|02091|000100000000000|36|000100000000000.36.A.000100000000000.36|10
02|02091|000100000000000|57|000100000000000.57.A.000100000000000.57|21
02|02091|000100000000000|87|000100000000000.87.A.000100000000000.87|248
02|02091|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|17
02|02091|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|47
02|02091|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|21
02|02091|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|22
02|02091|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|18
02|02091|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02091|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|3013
02|02091|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|18
02|02091|000302000000000|133|000302000000000.133.A.000302000000000.133|408
02|02091|000302000000000|135|000302000000000.135.A.000302000000000.135|5694
02|02091|000302000000000|137|000302000000000.137.A.000302000000000.137|426
02|02091|000302000000000|79|000302000000000.79.A.000302000000000.79|14
02|02091|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|58
02|02091|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|45
02|02091|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|22
02|02091|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|3041
02|02091|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|15
02|02091|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|22
02|02091|000402000000000|133|000402000000000.133.A.000402000000000.133|382
02|02091|000402000000000|135|000402000000000.135.1A.000402000000000.135|6076
02|02091|000402000000000|137|000402000000000.137.A.000402000000000.137|349
02|02091|001002091000000|02-503|001002091000000.02-503.4.001002091000000.02-503|791
02|02091|001002091000000|02-503|001002091000000.02-503.6.001002091000000.02-503|2751
02|02091|001002091000000|02-503|001002091000000.02-503.8.001002091000000.02-503|611
02|02091|001002091000000|133|001002091000000.133.A.001002091000000.133|455
02|02091|001002091000000|135|001002091000000.135.1A.001002091000000.135|5127
02|02092|000100000000000|13|000100000000000.13.A.000100000000000.13|1627
02|02092|000100000000000|131|000100000000000.131.A.000100000000000.131|3007
02|02092|000100000000000|132|000100000000000.132.A.000100000000000.132|389
02|02092|000100000000000|133|000100000000000.133.A.000100000000000.133|7328
02|02092|000100000000000|135|000100000000000.135.A.000100000000000.135|58270
02|02092|000100000000000|136|000100000000000.136.A.000100000000000.136|113261
02|02092|000100000000000|137|000100000000000.137.A.000100000000000.137|17071
02|02092|000100000000000|36|000100000000000.36.A.000100000000000.36|181
02|02092|000100000000000|57|000100000000000.57.A.000100000000000.57|161
02|02092|000100000000000|87|000100000000000.87.A.000100000000000.87|3388
02|02092|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|355
02|02092|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|1565
02|02092|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|167
02|02092|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|414
02|02092|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|151
02|02092|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|10
02|02092|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|108688
02|02092|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|487
02|02092|000302000000000|133|000302000000000.133.A.000302000000000.133|7987
02|02092|000302000000000|135|000302000000000.135.A.000302000000000.135|60874
02|02092|000302000000000|137|000302000000000.137.A.000302000000000.137|14749
02|02092|000302000000000|79|000302000000000.79.A.000302000000000.79|200
02|02092|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|2760
02|02092|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|1411
02|02092|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|182
02|02092|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|113192
02|02092|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|534
02|02092|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|347
02|02092|000402000000000|133|000402000000000.133.A.000402000000000.133|7020
02|02092|000402000000000|135|000402000000000.135.1A.000402000000000.135|65814
02|02092|000402000000000|137|000402000000000.137.A.000402000000000.137|13009
02|02092|001002092000000|02-1911|001002092000000.02-1911.A.001002092000000.02-1911|2526
02|02092|001002092000000|02-207|001002092000000.02-207.A.001002092000000.02-207|369
02|02092|001002092000000|02-244|001002092000000.02-244.A.001002092000000.02-244|140
02|02092|001002092000000|02-276|001002092000000.02-276.1A.001002092000000.02-276|1262
02|02092|001002092000000|02-309|001002092000000.02-309.A.001002092000000.02-309|333
02|02092|001002092000000|02-503|001002092000000.02-503.10.001002092000000.02-503|8953
02|02092|001002092000000|02-503|001002092000000.02-503.12.001002092000000.02-503|5131
02|02092|001002092000000|02-503|001002092000000.02-503.14.001002092000000.02-503|7096
02|02092|001002092000000|02-503|001002092000000.02-503.4.001002092000000.02-503|58662
02|02092|001002092000000|02-503|001002092000000.02-503.6.001002092000000.02-503|12248
02|02092|001002092000000|02-503|001002092000000.02-503.8.001002092000000.02-503|17776
02|02092|001002092000000|02-816|001002092000000.02-816.1A.001002092000000.02-816|539
02|02092|001002092000000|02-816|001002092000000.02-816.2B.001002092000000.02-816|139
02|02092|001002092000000|133|001002092000000.133.A.001002092000000.133|6509
02|02092|001002092000000|135|001002092000000.135.1A.001002092000000.135|67392
02|02092|001002092000000|137|001002092000000.137.A.001002092000000.137|6708
02|02092|001002092000000|137|001002092000000.137.C.001002092000000.137|6944
02|02092|001002092000000|79|001002092000000.79.A.001002092000000.79|216
02|02093|000100000000000|13|000100000000000.13.A.000100000000000.13|98
02|02093|000100000000000|131|000100000000000.131.A.000100000000000.131|228
02|02093|000100000000000|132|000100000000000.132.A.000100000000000.132|45
02|02093|000100000000000|133|000100000000000.133.A.000100000000000.133|533
02|02093|000100000000000|135|000100000000000.135.A.000100000000000.135|7488
02|02093|000100000000000|136|000100000000000.136.A.000100000000000.136|10499
02|02093|000100000000000|137|000100000000000.137.A.000100000000000.137|1624
02|02093|000100000000000|36|000100000000000.36.A.000100000000000.36|17
02|02093|000100000000000|57|000100000000000.57.A.000100000000000.57|31
02|02093|000100000000000|87|000100000000000.87.A.000100000000000.87|333
02|02093|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|35
02|02093|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|91
02|02093|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|28
02|02093|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|47
02|02093|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|30
02|02093|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02093|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|9701
02|02093|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|92
02|02093|000302000000000|133|000302000000000.133.A.000302000000000.133|531
02|02093|000302000000000|135|000302000000000.135.A.000302000000000.135|7833
02|02093|000302000000000|137|000302000000000.137.A.000302000000000.137|1261
02|02093|000302000000000|79|000302000000000.79.A.000302000000000.79|33
02|02093|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|203
02|02093|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|88
02|02093|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|28
02|02093|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|9707
02|02093|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|96
02|02093|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|48
02|02093|000402000000000|133|000402000000000.133.A.000402000000000.133|489
02|02093|000402000000000|135|000402000000000.135.1A.000402000000000.135|8345
02|02093|000402000000000|137|000402000000000.137.A.000402000000000.137|1130
02|02093|001002093000000|02-503|001002093000000.02-503.2.001002093000000.02-503|9236
02|02093|001002093000000|02-816|001002093000000.02-816.1A.001002093000000.02-816|139
02|02093|001002093000000|133|001002093000000.133.A.001002093000000.133|599
02|02093|001002093000000|135|001002093000000.135.1A.001002093000000.135|8762
02|02093|001002093000000|137|001002093000000.137.A.001002093000000.137|1150
02|02094|000100000000000|13|000100000000000.13.A.000100000000000.13|40
02|02094|000100000000000|131|000100000000000.131.A.000100000000000.131|116
02|02094|000100000000000|132|000100000000000.132.A.000100000000000.132|13
02|02094|000100000000000|133|000100000000000.133.A.000100000000000.133|419
02|02094|000100000000000|135|000100000000000.135.A.000100000000000.135|3693
02|02094|000100000000000|136|000100000000000.136.A.000100000000000.136|4379
02|02094|000100000000000|137|000100000000000.137.A.000100000000000.137|506
02|02094|000100000000000|36|000100000000000.36.A.000100000000000.36|9
02|02094|000100000000000|57|000100000000000.57.A.000100000000000.57|7
02|02094|000100000000000|87|000100000000000.87.A.000100000000000.87|131
02|02094|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|7
02|02094|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|27
02|02094|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|9
02|02094|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|15
02|02094|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|12
02|02094|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02094|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|4043
02|02094|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|8
02|02094|000302000000000|133|000302000000000.133.A.000302000000000.133|396
02|02094|000302000000000|135|000302000000000.135.A.000302000000000.135|3896
02|02094|000302000000000|137|000302000000000.137.A.000302000000000.137|331
02|02094|000302000000000|79|000302000000000.79.A.000302000000000.79|6
02|02094|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|105
02|02094|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|26
02|02094|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|8
02|02094|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|4292
02|02094|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|9
02|02094|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|11
02|02094|000402000000000|133|000402000000000.133.A.000402000000000.133|374
02|02094|000402000000000|135|000402000000000.135.1A.000402000000000.135|4065
02|02094|000402000000000|137|000402000000000.137.A.000402000000000.137|255
02|02094|001002094000000|02-503|001002094000000.02-503.2.001002094000000.02-503|3673
02|02094|001002094000000|133|001002094000000.133.A.001002094000000.133|529
02|02094|001002094000000|135|001002094000000.135.1A.001002094000000.135|5129
02|02095|000100000000000|13|000100000000000.13.A.000100000000000.13|43
02|02095|000100000000000|131|000100000000000.131.A.000100000000000.131|81
02|02095|000100000000000|132|000100000000000.132.A.000100000000000.132|25
02|02095|000100000000000|133|000100000000000.133.A.000100000000000.133|135
02|02095|000100000000000|135|000100000000000.135.A.000100000000000.135|4223
02|02095|000100000000000|136|000100000000000.136.A.000100000000000.136|4288
02|02095|000100000000000|137|000100000000000.137.A.000100000000000.137|552
02|02095|000100000000000|36|000100000000000.36.A.000100000000000.36|5
02|02095|000100000000000|57|000100000000000.57.A.000100000000000.57|15
02|02095|000100000000000|87|000100000000000.87.A.000100000000000.87|190
02|02095|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|7
